time,mean,climatology,anomaly
2002-03-03 00:00:00+00:00,20343.62,20293.53,50.09
2002-03-04 00:00:00+00:00,20371.36,20296.96,74.41
2002-03-05 00:00:00+00:00,20364.78,20300.36,64.43
2002-03-06 00:00:00+00:00,20395.25,20303.87,91.37
2002-03-07 00:00:00+00:00,20423.36,20307.46,115.91
2002-03-08 00:00:00+00:00,20405.15,20310.8,94.35
2002-03-09 00:00:00+00:00,20351.07,20313.95,37.12
2002-03-10 00:00:00+00:00,20338.87,20316.87,21.99
2002-03-11 00:00:00+00:00,20366.07,20319.93,46.14
2002-03-12 00:00:00+00:00,20389.56,20323.23,66.33
2002-03-13 00:00:00+00:00,20379.37,20326.59,52.78
2002-03-14 00:00:00+00:00,20379.41,20330.0,49.41
2002-03-15 00:00:00+00:00,20390.01,20333.46,56.56
2002-03-16 00:00:00+00:00,20377.69,20337.15,40.54
2002-03-17 00:00:00+00:00,20342.2,20340.84,1.36
2002-03-18 00:00:00+00:00,20334.62,20344.36,-9.74
2002-03-19 00:00:00+00:00,20408.5,20347.85,60.66
2002-03-20 00:00:00+00:00,20517.77,20351.53,166.25
2002-03-21 00:00:00+00:00,20542.18,20355.46,186.72
2002-03-22 00:00:00+00:00,20525.74,20359.77,165.98
2002-03-23 00:00:00+00:00,20513.79,20364.17,149.63
2002-03-24 00:00:00+00:00,20494.27,20368.7,125.57
2002-03-25 00:00:00+00:00,20463.81,20373.52,90.29
2002-03-26 00:00:00+00:00,20439.07,20378.51,60.56
2002-03-27 00:00:00+00:00,20449.44,20383.44,66.0
2002-03-28 00:00:00+00:00,20464.5,20388.3,76.2
2002-03-29 00:00:00+00:00,20478.56,20393.39,85.17
2002-03-30 00:00:00+00:00,20480.43,20398.64,81.79
2002-03-31 00:00:00+00:00,20455.66,20403.84,51.82
2002-04-01 00:00:00+00:00,20441.11,20408.82,32.29
2002-04-02 00:00:00+00:00,20456.15,20414.0,42.15
2002-04-03 00:00:00+00:00,20467.24,20419.43,47.81
2002-04-04 00:00:00+00:00,20428.0,20424.93,3.07
2002-04-05 00:00:00+00:00,20380.06,20430.55,-50.49
2002-04-06 00:00:00+00:00,20383.36,20436.08,-52.72
2002-04-07 00:00:00+00:00,20446.12,20441.23,4.89
2002-04-08 00:00:00+00:00,20493.63,20445.91,47.72
2002-04-09 00:00:00+00:00,20517.1,20450.29,66.82
2002-04-10 00:00:00+00:00,20496.88,20454.63,42.26
2002-04-11 00:00:00+00:00,20468.29,20459.26,9.03
2002-04-12 00:00:00+00:00,20472.31,20464.24,8.07
2002-04-13 00:00:00+00:00,20501.26,20469.38,31.87
2002-04-14 00:00:00+00:00,20522.46,20474.48,47.98
2002-04-15 00:00:00+00:00,20537.84,20479.45,58.39
2002-04-16 00:00:00+00:00,20559.55,20484.44,75.11
2002-04-17 00:00:00+00:00,20566.28,20489.77,76.51
2002-04-18 00:00:00+00:00,20567.65,20495.41,72.24
2002-04-19 00:00:00+00:00,20580.77,20501.1,79.68
2002-04-20 00:00:00+00:00,20615.07,20506.94,108.13
2002-04-21 00:00:00+00:00,20631.71,20512.98,118.73
2002-04-22 00:00:00+00:00,20603.43,20519.07,84.36
2002-04-23 00:00:00+00:00,20583.59,20525.1,58.48
2002-04-24 00:00:00+00:00,20577.94,20530.97,46.97
2002-04-25 00:00:00+00:00,20567.55,20536.73,30.82
2002-04-26 00:00:00+00:00,20532.79,20542.55,-9.76
2002-04-27 00:00:00+00:00,20506.89,20548.56,-41.67
2002-04-28 00:00:00+00:00,20521.06,20554.75,-33.68
2002-04-29 00:00:00+00:00,20543.98,20560.95,-16.97
2002-04-30 00:00:00+00:00,20562.55,20567.17,-4.63
2002-05-01 00:00:00+00:00,20564.48,20573.35,-8.88
2002-05-02 00:00:00+00:00,20578.27,20579.5,-1.23
2002-05-03 00:00:00+00:00,20620.04,20585.71,34.33
2002-05-04 00:00:00+00:00,20656.96,20591.97,64.99
2002-05-05 00:00:00+00:00,20674.67,20598.2,76.47
2002-05-06 00:00:00+00:00,20681.51,20604.41,77.1
2002-05-07 00:00:00+00:00,20672.21,20610.62,61.6
2002-05-08 00:00:00+00:00,20670.34,20616.9,53.44
2002-05-09 00:00:00+00:00,20668.98,20623.45,45.54
2002-05-10 00:00:00+00:00,20644.98,20630.21,14.77
2002-05-11 00:00:00+00:00,20612.22,20637.02,-24.8
2002-05-12 00:00:00+00:00,20605.0,20643.72,-38.71
2002-05-13 00:00:00+00:00,20635.34,20650.34,-15.0
2002-05-14 00:00:00+00:00,20669.36,20656.82,12.53
2002-05-15 00:00:00+00:00,20703.44,20663.23,40.22
2002-05-16 00:00:00+00:00,20705.56,20669.42,36.14
2002-05-17 00:00:00+00:00,20680.19,20675.48,4.71
2002-05-18 00:00:00+00:00,20665.11,20681.73,-16.62
2002-05-19 00:00:00+00:00,20659.29,20688.18,-28.89
2002-05-20 00:00:00+00:00,20642.1,20694.68,-52.59
2002-05-21 00:00:00+00:00,20640.03,20701.13,-61.1
2002-05-22 00:00:00+00:00,20658.92,20707.58,-48.66
2002-05-23 00:00:00+00:00,20688.63,20714.16,-25.53
2002-05-24 00:00:00+00:00,20724.3,20720.77,3.52
2002-05-25 00:00:00+00:00,20727.09,20727.33,-0.24
2002-05-26 00:00:00+00:00,20716.36,20733.77,-17.41
2002-05-27 00:00:00+00:00,20703.19,20740.23,-37.04
2002-05-28 00:00:00+00:00,20696.3,20746.67,-50.37
2002-05-29 00:00:00+00:00,20703.59,20753.02,-49.43
2002-05-30 00:00:00+00:00,20721.83,20759.4,-37.58
2002-05-31 00:00:00+00:00,20739.76,20765.85,-26.1
2002-06-01 00:00:00+00:00,20758.24,20772.3,-14.06
2002-06-02 00:00:00+00:00,20762.64,20778.73,-16.08
2002-06-03 00:00:00+00:00,20757.79,20785.15,-27.36
2002-06-04 00:00:00+00:00,20755.45,20791.54,-36.09
2002-06-05 00:00:00+00:00,20767.55,20797.76,-30.2
2002-06-06 00:00:00+00:00,20775.7,20803.75,-28.05
2002-06-07 00:00:00+00:00,20776.71,20809.62,-32.92
2002-06-08 00:00:00+00:00,20780.16,20815.45,-35.29
2002-06-09 00:00:00+00:00,20776.71,20821.25,-44.54
2002-06-10 00:00:00+00:00,20774.83,20826.92,-52.1
2002-06-11 00:00:00+00:00,20786.58,20832.44,-45.86
2002-06-12 00:00:00+00:00,20798.85,20837.87,-39.02
2002-06-13 00:00:00+00:00,20813.02,20843.22,-30.21
2002-06-14 00:00:00+00:00,20827.55,20848.56,-21.0
2002-06-15 00:00:00+00:00,20843.12,20853.95,-10.83
2002-06-16 00:00:00+00:00,20867.25,20859.32,7.93
2002-06-17 00:00:00+00:00,20907.47,20864.51,42.96
2002-06-18 00:00:00+00:00,20923.17,20869.55,53.61
2002-06-19 00:00:00+00:00,20915.41,20874.53,40.87
2002-06-20 00:00:00+00:00,20914.91,20879.4,35.51
2002-06-21 00:00:00+00:00,20921.94,20884.19,37.74
2002-06-22 00:00:00+00:00,20920.9,20888.99,31.92
2002-06-23 00:00:00+00:00,20915.14,20893.75,21.39
2002-06-24 00:00:00+00:00,20928.38,20898.38,29.99
2002-06-25 00:00:00+00:00,20928.71,20902.86,25.85
2002-06-26 00:00:00+00:00,20913.39,20907.27,6.12
2002-06-27 00:00:00+00:00,20884.55,20911.68,-27.12
2002-06-28 00:00:00+00:00,20880.39,20915.95,-35.56
2002-06-29 00:00:00+00:00,20895.06,20920.06,-25.01
2002-06-30 00:00:00+00:00,20887.68,20923.99,-36.31
2002-07-01 00:00:00+00:00,20864.73,20927.76,-63.03
2002-07-02 00:00:00+00:00,20857.09,20931.42,-74.33
2002-07-03 00:00:00+00:00,20905.66,20935.03,-29.37
2002-07-04 00:00:00+00:00,20952.9,20938.54,14.37
2002-07-05 00:00:00+00:00,20962.32,20941.98,20.34
2002-07-06 00:00:00+00:00,20960.98,20945.35,15.63
2002-07-07 00:00:00+00:00,20956.82,20948.62,8.2
2002-07-08 00:00:00+00:00,20947.8,20951.65,-3.84
2002-07-09 00:00:00+00:00,20944.75,20954.37,-9.62
2002-07-10 00:00:00+00:00,20951.22,20956.85,-5.63
2002-07-11 00:00:00+00:00,20961.36,20959.13,2.23
2002-07-12 00:00:00+00:00,20981.07,20961.3,19.77
2002-07-13 00:00:00+00:00,20997.98,20963.35,34.63
2002-07-14 00:00:00+00:00,21032.58,20965.25,67.33
2002-07-15 00:00:00+00:00,21032.19,20967.03,65.16
2002-07-16 00:00:00+00:00,21008.99,20968.76,40.22
2002-07-17 00:00:00+00:00,20992.63,20970.38,22.25
2002-07-18 00:00:00+00:00,20989.37,20971.7,17.67
2002-07-19 00:00:00+00:00,21005.67,20972.8,32.87
2002-07-20 00:00:00+00:00,21021.1,20973.87,47.22
2002-07-21 00:00:00+00:00,21011.02,20974.89,36.13
2002-07-22 00:00:00+00:00,20992.42,20975.68,16.73
2002-07-23 00:00:00+00:00,20978.36,20976.13,2.23
2002-07-24 00:00:00+00:00,20965.59,20976.24,-10.64
2002-07-25 00:00:00+00:00,20974.42,20976.1,-1.69
2002-07-26 00:00:00+00:00,21006.66,20975.8,30.86
2002-07-27 00:00:00+00:00,21037.69,20975.4,62.29
2002-07-28 00:00:00+00:00,21070.41,20974.85,95.55
2002-07-29 00:00:00+00:00,21066.96,20974.08,92.88
2002-07-30 00:00:00+00:00,21022.38,20973.1,49.28
2002-07-31 00:00:00+00:00,20988.15,20972.02,16.13
2002-08-01 00:00:00+00:00,20988.67,20970.86,17.81
2002-08-02 00:00:00+00:00,21001.83,20969.64,32.19
2002-08-03 00:00:00+00:00,20997.26,20968.28,28.99
2002-08-04 00:00:00+00:00,20979.15,20966.74,12.41
2002-08-05 00:00:00+00:00,20973.13,20965.08,8.05
2002-08-06 00:00:00+00:00,20973.07,20963.29,9.78
2002-08-07 00:00:00+00:00,20955.3,20961.27,-5.97
2002-08-08 00:00:00+00:00,20921.72,20959.05,-37.32
2002-08-09 00:00:00+00:00,20904.34,20956.68,-52.34
2002-08-10 00:00:00+00:00,20911.04,20954.27,-43.23
2002-08-11 00:00:00+00:00,20946.76,20951.81,-5.05
2002-08-12 00:00:00+00:00,20986.07,20949.11,36.96
2002-08-13 00:00:00+00:00,20991.97,20946.2,45.77
2002-08-14 00:00:00+00:00,20983.0,20943.14,39.86
2002-08-15 00:00:00+00:00,20963.73,20939.84,23.89
2002-08-16 00:00:00+00:00,20949.01,20936.25,12.75
2002-08-17 00:00:00+00:00,20942.14,20932.39,9.75
2002-08-18 00:00:00+00:00,20926.04,20928.39,-2.35
2002-08-19 00:00:00+00:00,20933.14,20924.32,8.81
2002-08-20 00:00:00+00:00,20949.59,20920.18,29.41
2002-08-21 00:00:00+00:00,20934.98,20915.9,19.08
2002-08-22 00:00:00+00:00,20911.95,20911.44,0.52
2002-08-23 00:00:00+00:00,20904.52,20906.81,-2.29
2002-08-24 00:00:00+00:00,20918.26,20902.09,16.17
2002-08-25 00:00:00+00:00,20938.9,20897.21,41.69
2002-08-26 00:00:00+00:00,20934.17,20892.19,41.98
2002-08-27 00:00:00+00:00,20905.31,20887.05,18.26
2002-08-28 00:00:00+00:00,20877.91,20881.75,-3.84
2002-08-29 00:00:00+00:00,20864.59,20876.27,-11.68
2002-08-30 00:00:00+00:00,20864.93,20870.7,-5.77
2002-08-31 00:00:00+00:00,20849.55,20865.05,-15.5
2002-09-01 00:00:00+00:00,20848.07,20859.24,-11.17
2002-09-02 00:00:00+00:00,20870.56,20853.3,17.26
2002-09-03 00:00:00+00:00,20853.74,20847.34,6.4
2002-09-04 00:00:00+00:00,20810.57,20841.25,-30.67
2002-09-05 00:00:00+00:00,20791.7,20835.07,-43.36
2002-09-06 00:00:00+00:00,20779.32,20828.84,-49.51
2002-09-07 00:00:00+00:00,20774.92,20822.68,-47.76
2002-09-08 00:00:00+00:00,20791.52,20816.59,-25.07
2002-09-09 00:00:00+00:00,20831.1,20810.47,20.63
2002-09-10 00:00:00+00:00,20857.19,20804.31,52.88
2002-09-11 00:00:00+00:00,20864.14,20798.11,66.03
2002-09-12 00:00:00+00:00,20853.74,20791.95,61.79
2002-09-13 00:00:00+00:00,20832.16,20785.96,46.2
2002-09-14 00:00:00+00:00,20773.64,20779.83,-6.19
2002-09-15 00:00:00+00:00,20713.63,20773.36,-59.73
2002-09-16 00:00:00+00:00,20691.9,20766.59,-74.69
2002-09-17 00:00:00+00:00,20684.64,20759.63,-74.99
2002-09-18 00:00:00+00:00,20659.81,20752.53,-92.71
2002-09-19 00:00:00+00:00,20648.93,20745.25,-96.32
2002-09-20 00:00:00+00:00,20666.62,20737.89,-71.27
2002-09-21 00:00:00+00:00,20660.26,20730.56,-70.29
2002-09-22 00:00:00+00:00,20633.07,20723.33,-90.26
2002-09-23 00:00:00+00:00,20618.4,20716.19,-97.79
2002-09-24 00:00:00+00:00,20615.65,20708.98,-93.34
2002-09-25 00:00:00+00:00,20596.37,20701.76,-105.39
2002-09-26 00:00:00+00:00,20578.25,20694.53,-116.28
2002-09-27 00:00:00+00:00,20584.9,20687.4,-102.51
2002-09-28 00:00:00+00:00,20591.05,20680.33,-89.28
2002-09-29 00:00:00+00:00,20603.67,20673.14,-69.47
2002-09-30 00:00:00+00:00,20616.74,20665.88,-49.14
2002-10-01 00:00:00+00:00,20624.98,20658.83,-33.84
2002-10-02 00:00:00+00:00,20622.69,20651.87,-29.17
2002-10-03 00:00:00+00:00,20596.97,20644.72,-47.75
2002-10-04 00:00:00+00:00,20564.2,20637.3,-73.1
2002-10-05 00:00:00+00:00,20560.66,20629.79,-69.13
2002-10-06 00:00:00+00:00,20543.09,20622.59,-79.5
2002-10-07 00:00:00+00:00,20530.12,20615.76,-85.64
2002-10-08 00:00:00+00:00,20504.28,20608.87,-104.59
2002-10-09 00:00:00+00:00,20516.47,20601.71,-85.24
2002-10-10 00:00:00+00:00,20556.62,20594.37,-37.75
2002-10-11 00:00:00+00:00,20585.32,20586.98,-1.66
2002-10-12 00:00:00+00:00,20563.99,20579.77,-15.78
2002-10-13 00:00:00+00:00,20525.38,20572.51,-47.13
2002-10-14 00:00:00+00:00,20509.23,20565.08,-55.85
2002-10-15 00:00:00+00:00,20507.14,20557.64,-50.5
2002-10-16 00:00:00+00:00,20470.73,20550.43,-79.7
2002-10-17 00:00:00+00:00,20418.05,20543.37,-125.32
2002-10-18 00:00:00+00:00,20381.36,20536.25,-154.89
2002-10-19 00:00:00+00:00,20381.51,20528.99,-147.48
2002-10-20 00:00:00+00:00,20424.22,20521.54,-97.32
2002-10-21 00:00:00+00:00,20431.13,20514.01,-82.88
2002-10-22 00:00:00+00:00,20393.0,20506.37,-113.37
2002-10-23 00:00:00+00:00,20384.34,20498.84,-114.5
2002-10-24 00:00:00+00:00,20419.99,20491.77,-71.78
2002-10-25 00:00:00+00:00,20485.48,20485.21,0.27
2002-10-26 00:00:00+00:00,20531.22,20478.66,52.55
2002-10-27 00:00:00+00:00,20531.95,20471.94,60.01
2002-10-28 00:00:00+00:00,20489.9,20465.03,24.87
2002-10-29 00:00:00+00:00,20447.31,20458.01,-10.7
2002-10-30 00:00:00+00:00,20393.68,20451.02,-57.34
2002-10-31 00:00:00+00:00,20409.61,20444.35,-34.74
2002-11-01 00:00:00+00:00,20446.76,20437.91,8.85
2002-11-02 00:00:00+00:00,20459.54,20431.45,28.09
2002-11-03 00:00:00+00:00,20455.63,20424.73,30.9
2002-11-04 00:00:00+00:00,20440.19,20417.98,22.21
2002-11-05 00:00:00+00:00,20485.31,20411.26,74.05
2002-11-06 00:00:00+00:00,20540.82,20404.72,136.1
2002-11-07 00:00:00+00:00,20530.37,20398.3,132.07
2002-11-08 00:00:00+00:00,20473.0,20391.9,81.1
2002-11-09 00:00:00+00:00,20453.38,20385.68,67.7
2002-11-10 00:00:00+00:00,20451.7,20379.86,71.85
2002-11-11 00:00:00+00:00,20410.11,20374.35,35.76
2002-11-12 00:00:00+00:00,20359.11,20368.76,-9.65
2002-11-13 00:00:00+00:00,20246.83,20362.92,-116.09
2002-11-14 00:00:00+00:00,20162.09,20357.28,-195.19
2002-11-15 00:00:00+00:00,20225.1,20351.88,-126.78
2002-11-16 00:00:00+00:00,20298.85,20346.59,-47.74
2002-11-17 00:00:00+00:00,20382.74,20341.29,41.45
2002-11-18 00:00:00+00:00,20466.24,20336.02,130.22
2002-11-19 00:00:00+00:00,20487.79,20330.75,157.04
2002-11-20 00:00:00+00:00,20460.79,20325.25,135.54
2002-11-21 00:00:00+00:00,20400.41,20319.94,80.47
2002-11-22 00:00:00+00:00,20358.9,20314.71,44.19
2002-11-23 00:00:00+00:00,20344.63,20309.52,35.11
2002-11-24 00:00:00+00:00,20324.3,20304.62,19.69
2002-11-25 00:00:00+00:00,20287.01,20299.63,-12.61
2002-11-26 00:00:00+00:00,20335.63,20294.07,41.56
2002-11-27 00:00:00+00:00,20418.89,20288.12,130.77
2002-11-28 00:00:00+00:00,20433.68,20282.41,151.27
2002-11-29 00:00:00+00:00,20439.44,20277.56,161.89
2002-11-30 00:00:00+00:00,20458.01,20273.36,184.65
2002-12-01 00:00:00+00:00,20393.2,20269.32,123.88
2002-12-02 00:00:00+00:00,20274.73,20265.35,9.38
2002-12-03 00:00:00+00:00,20326.55,20261.47,65.08
2002-12-04 00:00:00+00:00,20316.75,20258.14,58.6
2002-12-05 00:00:00+00:00,20252.39,20254.99,-2.6
2002-12-06 00:00:00+00:00,20229.21,20251.38,-22.17
2002-12-07 00:00:00+00:00,20185.29,20247.34,-62.06
2002-12-08 00:00:00+00:00,20174.34,20243.72,-69.38
2002-12-09 00:00:00+00:00,20180.78,20240.63,-59.85
2002-12-10 00:00:00+00:00,20241.59,20237.77,3.82
2002-12-11 00:00:00+00:00,20303.4,20235.06,68.33
2002-12-12 00:00:00+00:00,20328.28,20232.57,95.71
2002-12-13 00:00:00+00:00,20323.75,20230.41,93.34
2002-12-14 00:00:00+00:00,20273.7,20228.53,45.17
2002-12-15 00:00:00+00:00,20242.64,20226.76,15.88
2002-12-16 00:00:00+00:00,20229.47,20225.19,4.28
2002-12-17 00:00:00+00:00,20169.88,20223.7,-53.82
2002-12-18 00:00:00+00:00,20122.29,20222.25,-99.96
2002-12-19 00:00:00+00:00,20090.77,20220.82,-130.05
2002-12-20 00:00:00+00:00,20055.46,20219.58,-164.12
2002-12-21 00:00:00+00:00,20037.36,20218.38,-181.02
2002-12-22 00:00:00+00:00,20021.11,20217.34,-196.23
2002-12-23 00:00:00+00:00,20031.51,20216.47,-184.97
2002-12-24 00:00:00+00:00,20155.85,20215.38,-59.53
2002-12-25 00:00:00+00:00,20204.77,20213.69,-8.93
2002-12-26 00:00:00+00:00,20194.61,20212.0,-17.38
2002-12-27 00:00:00+00:00,20088.21,20210.42,-122.22
2002-12-28 00:00:00+00:00,20053.21,20209.06,-155.85
2002-12-29 00:00:00+00:00,20147.57,20207.79,-60.21
2002-12-30 00:00:00+00:00,20168.83,20206.65,-37.83
2002-12-31 00:00:00+00:00,20139.18,20205.38,-66.2
2003-01-01 00:00:00+00:00,20155.62,20204.1,-48.48
2003-01-02 00:00:00+00:00,20145.35,20203.27,-57.92
2003-01-03 00:00:00+00:00,20145.81,20202.8,-56.99
2003-01-04 00:00:00+00:00,20152.4,20202.53,-50.13
2003-01-05 00:00:00+00:00,20066.16,20202.38,-136.23
2003-01-06 00:00:00+00:00,19878.58,20202.41,-323.83
2003-01-07 00:00:00+00:00,19881.3,20202.46,-321.16
2003-01-08 00:00:00+00:00,19879.42,20202.76,-323.34
2003-01-09 00:00:00+00:00,19710.85,20202.9,-492.04
2003-01-10 00:00:00+00:00,19550.42,20202.66,-652.24
2003-01-11 00:00:00+00:00,19607.26,20202.2,-594.94
2003-01-12 00:00:00+00:00,19756.59,20201.98,-445.39
2003-01-13 00:00:00+00:00,19917.0,20202.15,-285.15
2003-01-14 00:00:00+00:00,20049.52,20202.36,-152.84
2003-01-15 00:00:00+00:00,20119.15,20202.85,-83.7
2003-01-16 00:00:00+00:00,20196.47,20203.69,-7.22
2003-01-17 00:00:00+00:00,20287.62,20204.85,82.78
2003-01-18 00:00:00+00:00,20322.67,20206.02,116.65
2003-01-19 00:00:00+00:00,20338.95,20207.21,131.74
2003-01-20 00:00:00+00:00,20324.67,20208.46,116.2
2003-01-21 00:00:00+00:00,20336.26,20209.51,126.75
2003-01-22 00:00:00+00:00,20418.73,20210.54,208.19
2003-01-23 00:00:00+00:00,20520.01,20211.51,308.5
2003-01-24 00:00:00+00:00,20614.24,20212.42,401.82
2003-01-25 00:00:00+00:00,20660.6,20213.6,447.0
2003-01-26 00:00:00+00:00,20684.28,20215.48,468.8
2003-01-27 00:00:00+00:00,20702.16,20217.67,484.49
2003-01-28 00:00:00+00:00,20635.87,20219.66,416.21
2003-01-29 00:00:00+00:00,20504.74,20221.09,283.65
2003-01-30 00:00:00+00:00,20325.99,20222.2,103.79
2003-01-31 00:00:00+00:00,20297.1,20222.91,74.18
2003-02-01 00:00:00+00:00,20357.24,20223.35,133.89
2003-02-02 00:00:00+00:00,20276.76,20223.95,52.81
2003-02-03 00:00:00+00:00,20040.64,20224.39,-183.75
2003-02-04 00:00:00+00:00,19807.41,20225.11,-417.71
2003-02-05 00:00:00+00:00,19823.72,20226.7,-402.99
2003-02-06 00:00:00+00:00,19769.82,20229.15,-459.32
2003-02-07 00:00:00+00:00,19879.55,20231.79,-352.24
2003-02-08 00:00:00+00:00,20107.42,20234.41,-126.99
2003-02-09 00:00:00+00:00,20238.47,20236.89,1.58
2003-02-10 00:00:00+00:00,20313.67,20239.14,74.53
2003-02-11 00:00:00+00:00,20335.38,20241.11,94.28
2003-02-12 00:00:00+00:00,20357.48,20243.09,114.39
2003-02-13 00:00:00+00:00,20345.0,20245.21,99.79
2003-02-14 00:00:00+00:00,20340.88,20247.41,93.47
2003-02-15 00:00:00+00:00,20342.31,20249.24,93.07
2003-02-16 00:00:00+00:00,20329.4,20250.96,78.44
2003-02-17 00:00:00+00:00,20332.74,20252.89,79.85
2003-02-18 00:00:00+00:00,20300.47,20254.95,45.52
2003-02-19 00:00:00+00:00,20224.91,20257.06,-32.15
2003-02-20 00:00:00+00:00,20224.37,20259.3,-34.93
2003-02-21 00:00:00+00:00,20319.72,20261.7,58.02
2003-02-22 00:00:00+00:00,20417.02,20264.12,152.9
2003-02-23 00:00:00+00:00,20439.12,20266.69,172.43
2003-02-24 00:00:00+00:00,20389.16,20269.58,119.57
2003-02-25 00:00:00+00:00,20262.52,20272.53,-10.01
2003-02-26 00:00:00+00:00,20098.58,20275.52,-176.93
2003-02-27 00:00:00+00:00,20123.47,20278.74,-155.26
2003-02-28 00:00:00+00:00,20180.98,20282.3,-101.32
2003-03-01 00:00:00+00:00,20192.5,20285.99,-93.48
2003-03-02 00:00:00+00:00,20191.62,20289.77,-98.15
2003-03-03 00:00:00+00:00,20222.13,20293.53,-71.4
2003-03-04 00:00:00+00:00,20240.95,20296.96,-56.01
2003-03-05 00:00:00+00:00,20237.13,20300.36,-63.23
2003-03-06 00:00:00+00:00,20234.54,20303.87,-69.33
2003-03-07 00:00:00+00:00,20246.49,20307.46,-60.97
2003-03-08 00:00:00+00:00,20275.98,20310.8,-34.82
2003-03-09 00:00:00+00:00,20315.89,20313.95,1.94
2003-03-10 00:00:00+00:00,20343.37,20316.87,26.5
2003-03-11 00:00:00+00:00,20361.11,20319.93,41.18
2003-03-12 00:00:00+00:00,20358.74,20323.23,35.51
2003-03-13 00:00:00+00:00,20348.64,20326.59,22.05
2003-03-14 00:00:00+00:00,20328.47,20330.0,-1.53
2003-03-15 00:00:00+00:00,20292.8,20333.46,-40.65
2003-03-16 00:00:00+00:00,20185.74,20337.15,-151.41
2003-03-17 00:00:00+00:00,20071.62,20340.84,-269.22
2003-03-18 00:00:00+00:00,19972.56,20344.36,-371.8
2003-03-19 00:00:00+00:00,19940.85,20347.85,-407.0
2003-03-20 00:00:00+00:00,20022.09,20351.53,-329.44
2003-03-21 00:00:00+00:00,20132.03,20355.46,-223.43
2003-03-22 00:00:00+00:00,20198.08,20359.77,-161.69
2003-03-23 00:00:00+00:00,20268.79,20364.17,-95.37
2003-03-24 00:00:00+00:00,20334.82,20368.7,-33.88
2003-03-25 00:00:00+00:00,20369.42,20373.52,-4.1
2003-03-26 00:00:00+00:00,20397.88,20378.51,19.37
2003-03-27 00:00:00+00:00,20430.06,20383.44,46.61
2003-03-28 00:00:00+00:00,20436.58,20388.3,48.28
2003-03-29 00:00:00+00:00,20438.35,20393.39,44.97
2003-03-30 00:00:00+00:00,20437.86,20398.64,39.22
2003-03-31 00:00:00+00:00,20441.92,20403.84,38.08
2003-04-01 00:00:00+00:00,20455.02,20408.82,46.2
2003-04-02 00:00:00+00:00,20475.78,20414.0,61.78
2003-04-03 00:00:00+00:00,20497.51,20419.43,78.07
2003-04-04 00:00:00+00:00,20517.32,20424.93,92.39
2003-04-05 00:00:00+00:00,20509.18,20430.55,78.63
2003-04-06 00:00:00+00:00,20477.53,20436.08,41.45
2003-04-07 00:00:00+00:00,20457.38,20441.23,16.15
2003-04-08 00:00:00+00:00,20467.69,20445.91,21.78
2003-04-09 00:00:00+00:00,20463.32,20450.29,13.03
2003-04-10 00:00:00+00:00,20447.45,20454.63,-7.18
2003-04-11 00:00:00+00:00,20461.89,20459.26,2.62
2003-04-12 00:00:00+00:00,20489.17,20464.24,24.93
2003-04-13 00:00:00+00:00,20529.95,20469.38,60.57
2003-04-14 00:00:00+00:00,20542.71,20474.48,68.23
2003-04-15 00:00:00+00:00,20554.15,20479.45,74.7
2003-04-16 00:00:00+00:00,20572.34,20484.44,87.9
2003-04-17 00:00:00+00:00,20589.7,20489.77,99.93
2003-04-18 00:00:00+00:00,20566.41,20495.41,71.01
2003-04-19 00:00:00+00:00,20489.06,20501.1,-12.04
2003-04-20 00:00:00+00:00,20435.68,20506.94,-71.26
2003-04-21 00:00:00+00:00,20424.06,20512.98,-88.91
2003-04-22 00:00:00+00:00,20423.85,20519.07,-95.22
2003-04-23 00:00:00+00:00,20428.66,20525.1,-96.44
2003-04-24 00:00:00+00:00,20443.49,20530.97,-87.48
2003-04-25 00:00:00+00:00,20452.62,20536.73,-84.11
2003-04-26 00:00:00+00:00,20443.07,20542.55,-99.48
2003-04-27 00:00:00+00:00,20427.43,20548.56,-121.13
2003-04-28 00:00:00+00:00,20449.65,20554.75,-105.1
2003-04-29 00:00:00+00:00,20496.41,20560.95,-64.55
2003-04-30 00:00:00+00:00,20530.12,20567.17,-37.05
2003-05-01 00:00:00+00:00,20532.22,20573.35,-41.13
2003-05-02 00:00:00+00:00,20530.27,20579.5,-49.23
2003-05-03 00:00:00+00:00,20551.92,20585.71,-33.8
2003-05-04 00:00:00+00:00,20601.48,20591.97,9.51
2003-05-05 00:00:00+00:00,20640.55,20598.2,42.35
2003-05-06 00:00:00+00:00,20670.13,20604.41,65.71
2003-05-07 00:00:00+00:00,20684.81,20610.62,74.2
2003-05-08 00:00:00+00:00,20668.57,20616.9,51.67
2003-05-09 00:00:00+00:00,20629.54,20623.45,6.1
2003-05-10 00:00:00+00:00,20636.09,20630.21,5.88
2003-05-11 00:00:00+00:00,20668.53,20637.02,31.5
2003-05-12 00:00:00+00:00,20672.06,20643.72,28.34
2003-05-13 00:00:00+00:00,20645.85,20650.34,-4.49
2003-05-14 00:00:00+00:00,20630.78,20656.82,-26.04
2003-05-15 00:00:00+00:00,20621.42,20663.23,-41.81
2003-05-16 00:00:00+00:00,20613.3,20669.42,-56.12
2003-05-17 00:00:00+00:00,20623.66,20675.48,-51.82
2003-05-18 00:00:00+00:00,20653.75,20681.73,-27.98
2003-05-19 00:00:00+00:00,20667.42,20688.18,-20.76
2003-05-20 00:00:00+00:00,20683.07,20694.68,-11.62
